기관대분류,최상위기관,기관명,전체기관명,총계,공개장소,비공개장소,공개장소 소계,범죄예방,시설안전 및 화재예방,교통단속,교통정보수집 분석 및 제공
국가행정기관,원자력안전위원회,원자력안전위원회,원자력안전위원회,12,12,0,12,0,12,0,0
국가행정기관,원자력안전위원회,한국원자력안전기술원,원자력안전위원회 한국원자력안전기술원,100,0,100,0,0,0,0,0
국가행정기관,원자력안전위원회,한국원자력안전재단,원자력안전위원회 한국원자력안전재단,26,22,4,22,0,22,0,0
국가행정기관,원자력안전위원회,한국원자력통제기술원,원자력안전위원회 한국원자력통제기술원,27,27,0,27,0,27,0,0
국가행정기관,인사혁신처,인사혁신처,인사혁신처,169,4,165,4,0,4,0,0
국가행정기관,인사혁신처,공무원연금공단,인사혁신처 공무원연금공단,569,563,6,563,4,559,0,0
국가행정기관,인사혁신처,국가공무원인재개발원,인사혁신처 국가공무원인재개발원,156,156,0,156,0,156,0,0
국가행정기관,조달청,조달청,조달청,379,176,203,176,59,116,0,1
국가행정기관,중소벤처기업부,중소벤처기업부,중소벤처기업부,106,106,0,106,0,106,0,0
국가행정기관,중소벤처기업부,강원지방중소벤처기업청,중소벤처기업부 강원지방중소벤처기업청,16,16,0,16,16,0,0,0
국가행정기관,중소벤처기업부,경기지방중소벤처기업청,중소벤처기업부 경기지방중소벤처기업청,61,12,49,12,0,12,0,0
국가행정기관,중소벤처기업부,경남지방중소벤처기업청,중소벤처기업부 경남지방중소벤처기업청,16,16,0,16,16,0,0,0
국가행정기관,중소벤처기업부,구미전자공업고등학교,중소벤처기업부 구미전자공업고등학교,250,250,0,250,120,130,0,0
국가행정기관,중소벤처기업부,기술보증기금 ,중소벤처기업부 기술보증기금 ,149,20,129,20,0,20,0,0
국가행정기관,중소벤처기업부,대구.경북지방중소벤처기업청,중소벤처기업부 대구.경북지방중소벤처기업청,21,21,0,21,0,21,0,0
국가행정기관,중소벤처기업부,대전·세종지방중소벤처기업청,중소벤처기업부 대전·세종지방중소벤처기업청,8,8,0,8,4,4,0,0
국가행정기관,중소벤처기업부,부산기계공업고등학교,중소벤처기업부 부산기계공업고등학교,171,170,1,170,77,93,0,0
국가행정기관,중소벤처기업부,부산지방중소벤처기업청,중소벤처기업부 부산지방중소벤처기업청,21,21,0,21,0,21,0,0
국가행정기관,중소벤처기업부,소상공인시장진흥공단,중소벤처기업부 소상공인시장진흥공단,294,248,46,248,0,248,0,0
국가행정기관,중소벤처기업부,신용보증재단중앙회,중소벤처기업부 신용보증재단중앙회,6,0,6,0,0,0,0,0
국가행정기관,중소벤처기업부,인천지방중소벤처기업청,중소벤처기업부 인천지방중소벤처기업청,12,12,0,12,0,12,0,0
국가행정기관,중소벤처기업부,재단법인 장애인기업종합지원센터,중소벤처기업부 재단법인 장애인기업종합지원센터,110,104,6,104,3,101,0,0
국가행정기관,중소벤처기업부,전북기계공업고등학교,중소벤처기업부 전북기계공업고등학교,188,188,0,188,53,135,0,0
국가행정기관,중소벤처기업부,전북지방중소벤처기업청,중소벤처기업부 전북지방중소벤처기업청,21,21,0,21,5,16,0,0
국가행정기관,중소벤처기업부,주식회사 공영홈쇼핑,중소벤처기업부 주식회사 공영홈쇼핑,50,26,24,26,0,26,0,0
국가행정기관,중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 중소기업기술정보진흥원,100,96,4,96,86,10,0,0
국가행정기관,중소벤처기업부,중소기업유통센터,중소벤처기업부 중소기업유통센터,297,296,1,296,0,296,0,0
국가행정기관,중소벤처기업부,중소벤처기업연구원,중소벤처기업부 중소벤처기업연구원,18,18,0,18,18,0,0,0
국가행정기관,중소벤처기업부,중소벤처기업진흥공단,중소벤처기업부 중소벤처기업진흥공단,519,519,0,519,0,519,0,0
국가행정기관,중소벤처기업부,창업진흥원,중소벤처기업부 창업진흥원,59,39,20,39,0,39,0,0
국가행정기관,중소벤처기업부,충북지방중소벤처기업청,중소벤처기업부 충북지방중소벤처기업청,13,13,0,13,0,13,0,0
국가행정기관,중소벤처기업부,한국벤처투자,중소벤처기업부 한국벤처투자,71,60,11,60,0,60,0,0
국가행정기관,질병관리청,질병관리청,질병관리청,122,0,122,0,0,0,0,0
국가행정기관,질병관리청,경남권질병대응센터,질병관리청 경남권질병대응센터,5,0,5,0,0,0,0,0
국가행정기관,질병관리청,국립부산검역소,질병관리청 경남권질병대응센터 국립부산검역소,0,0,0,0,0,0,0,0
국가행정기관,질병관리청,경북권질병대응센터,질병관리청 경북권질병대응센터,0,0,0,0,0,0,0,0
국가행정기관,질병관리청,국립울산검역소,질병관리청 경북권질병대응센터 국립울산검역소,3,3,0,3,1,2,0,0
국가행정기관,질병관리청,국립포항검역소,질병관리청 경북권질병대응센터 국립포항검역소,0,0,0,0,0,0,0,0
국가행정기관,질병관리청,국립마산병원,질병관리청 국립마산병원,116,113,3,113,0,113,0,0
국가행정기관,질병관리청,국립목포병원,질병관리청 국립목포병원,41,20,21,20,0,20,0,0
국가행정기관,질병관리청,국립보건연구원,질병관리청 국립보건연구원,193,0,193,0,0,0,0,0
국가행정기관,질병관리청,수도권질병대응센터,질병관리청 수도권질병대응센터,2,2,0,2,1,1,0,0
국가행정기관,질병관리청,국립동해검역소,질병관리청 수도권질병대응센터 국립동해검역소,0,0,0,0,0,0,0,0
국가행정기관,질병관리청,국립인천검역소,질병관리청 수도권질병대응센터 국립인천검역소,0,0,0,0,0,0,0,0
국가행정기관,질병관리청,국립인천공항검역소,질병관리청 수도권질병대응센터 국립인천공항검역소,32,0,32,0,0,0,0,0
국가행정기관,질병관리청,충청권질병대응센터,질병관리청 충청권질병대응센터,8,0,8,0,0,0,0,0
국가행정기관,질병관리청,국립평택검역소,질병관리청 충청권질병대응센터 국립평택검역소,3,0,3,0,0,0,0,0
국가행정기관,질병관리청,국립목포검역소,질병관리청 호남권질병대응센터 국립목포검역소,2,0,2,0,0,0,0,0
국가행정기관,질병관리청,국립제주검역소,질병관리청 호남권질병대응센터 국립제주검역소,6,0,6,0,0,0,0,0
국가행정기관,통계청,통계청,통계청,33,25,8,25,0,25,0,0
국가행정기관,통계청,경인지방통계청,통계청 경인지방통계청,0,0,0,0,0,0,0,0
국가행정기관,통계청,고양사무소,통계청 경인지방통계청 고양사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,구리사무소,통계청 경인지방통계청 구리사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,서울사무소,통계청 경인지방통계청 서울사무소,16,16,0,16,0,16,0,0
국가행정기관,통계청,성남사무소,통계청 경인지방통계청 성남사무소,6,6,0,6,0,6,0,0
국가행정기관,통계청,수원사무소,통계청 경인지방통계청 수원사무소,8,8,0,8,0,8,0,0
국가행정기관,통계청,의정부사무소,통계청 경인지방통계청 의정부사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,인천사무소,통계청 경인지방통계청 인천사무소,12,12,0,12,0,12,0,0
국가행정기관,통계청,동남지방통계청,통계청 동남지방통계청,0,0,0,0,0,0,0,0
국가행정기관,통계청,김해사무소,통계청 동남지방통계청 김해사무소,10,10,0,10,0,10,0,0
국가행정기관,통계청,울산사무소,통계청 동남지방통계청 울산사무소,9,9,0,9,0,9,0,0
국가행정기관,통계청,진주사무소,통계청 동남지방통계청 진주사무소,14,14,0,14,0,14,0,0
국가행정기관,통계청,창원사무소,통계청 동남지방통계청 창원사무소,16,16,0,16,0,16,0,0
국가행정기관,통계청,통영사무소,통계청 동남지방통계청 통영사무소,7,7,0,7,0,7,0,0
국가행정기관,통계청,동북지방통계청,통계청 동북지방통계청,19,19,0,19,0,19,0,0
국가행정기관,통계청,강릉사무소,통계청 동북지방통계청 강릉사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,강원지방통계지청,통계청 동북지방통계청 강원지방통계지청,0,0,0,0,0,0,0,0
국가행정기관,통계청,구미사무소,통계청 동북지방통계청 구미사무소,4,4,0,4,0,4,0,0
국가행정기관,통계청,상주사무소,통계청 동북지방통계청 상주사무소,2,2,0,2,0,2,0,0
국가행정기관,통계청,안동사무소,통계청 동북지방통계청 안동사무소,8,8,0,8,0,8,0,0
국가행정기관,통계청,영월사무소,통계청 동북지방통계청 영월사무소,5,5,0,5,0,5,0,0
국가행정기관,통계청,원주사무소,통계청 동북지방통계청 원주사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,포항사무소,통계청 동북지방통계청 포항사무소,13,13,0,13,0,13,0,0
국가행정기관,통계청,충청지방통계청,통계청 충청지방통계청,0,0,0,0,0,0,0,0
국가행정기관,통계청,보령사무소,통계청 충청지방통계청 보령사무소,4,4,0,4,0,4,0,0
국가행정기관,통계청,서산사무소,통계청 충청지방통계청 서산사무소,8,8,0,8,0,8,0,0
국가행정기관,통계청,세종사무소,통계청 충청지방통계청 세종사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,천안사무소,통계청 충청지방통계청 천안사무소,5,5,0,5,0,5,0,0
국가행정기관,통계청,청주사무소,통계청 충청지방통계청 청주사무소,12,12,0,12,0,12,0,0
국가행정기관,통계청,충주사무소,통계청 충청지방통계청 충주사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,홍성사무소,통계청 충청지방통계청 홍성사무소,0,0,0,0,0,0,0,0
국가행정기관,통계청,통계개발원,통계청 통계개발원,0,0,0,0,0,0,0,0
국가행정기관,통계청,통계교육원,통계청 통계교육원,0,0,0,0,0,0,0,0
국가행정기관,통계청,호남지방통계청,통계청 호남지방통계청,0,0,0,0,0,0,0,0
국가행정기관,통계청,강진사무소,통계청 호남지방통계청 강진사무소,10,10,0,10,0,10,0,0
국가행정기관,통계청,군산사무소,통계청 호남지방통계청 군산사무소,6,6,0,6,0,6,0,0
국가행정기관,통계청,남원사무소,통계청 호남지방통계청 남원사무소,4,4,0,4,0,4,0,0
국가행정기관,통계청,목포사무소,통계청 호남지방통계청 목포사무소,8,8,0,8,0,8,0,0
국가행정기관,통계청,보성사무소,통계청 호남지방통계청 보성사무소,4,4,0,4,0,4,0,0
국가행정기관,통계청,순천사무소,통계청 호남지방통계청 순천사무소,12,12,0,12,0,12,0,0
국가행정기관,통계청,전주사무소,통계청 호남지방통계청 전주사무소,19,19,0,19,0,19,0,0
국가행정기관,통계청,제주사무소,통계청 호남지방통계청 제주사무소,0,0,0,0,0,0,0,0
국가행정기관,통일부,통일부,통일부,753,208,545,208,0,208,0,0
국가행정기관,특허청,특허청,특허청,17,14,3,14,14,0,0,0
국가행정기관,특허청,(재)한국지식재산연구원,특허청 (재)한국지식재산연구원,5,5,0,5,0,5,0,0
국가행정기관,특허청,국제지식재산연수원,특허청 국제지식재산연수원,72,68,4,68,68,0,0,0
국가행정기관,특허청,재단법인한국특허기술진흥원,특허청 재단법인한국특허기술진흥원,49,9,40,9,0,9,0,0
국가행정기관,특허청,재단법인한국특허정보원,특허청 재단법인한국특허정보원,13,0,13,0,0,0,0,0
국가행정기관,특허청,한국발명진흥회,특허청 한국발명진흥회,110,110,0,110,7,103,0,0
국가행정기관,특허청,한국특허전략개발원,특허청 한국특허전략개발원,17,10,7,10,0,10,0,0
국가행정기관,해양경찰청,해양경찰청,해양경찰청,121,56,65,56,0,56,0,0
국가행정기관,해양경찰청,남해지방해양경찰청,해양경찰청 남해지방해양경찰청,224,28,196,28,0,28,0,0
국가행정기관,해양경찰청,부산해양경찰서,해양경찰청 남해지방해양경찰청 부산해양경찰서,276,112,164,112,62,50,0,0
국가행정기관,해양경찰청,사천해양경찰서,해양경찰청 남해지방해양경찰청 사천해양경찰서,103,47,56,47,16,31,0,0
국가행정기관,해양경찰청,울산해양경찰서,해양경찰청 남해지방해양경찰청 울산해양경찰서,219,79,140,79,37,42,0,0
